Text,Top1_Emotion,Top1_Probability,Top2_Emotion,Top2_Probability
글쎄... 할머니가 뭐 만들어 줄까?,4,0.8870841860771179,5,0.06357318162918091
봐서 뭐하게.,4,0.9305217266082764,5,0.03720695525407791
그치. 그 동네 다른 가게들 비하면 싼 편이지.,4,0.8671892881393433,5,0.08367744088172913
우리 엄마는 카드 결제 거부 안 하실텐데요?,0,0.6707278490066528,4,0.12514851987361908
선우랑 왜 맨날 같이 놀아? 다른 친구들은 없어?,4,0.5693276524543762,0,0.18885858356952667
네. 그렇긴 한데.,4,0.8496832251548767,0,0.08035046607255936
나 현경이랑 그래도 1학년 때는 친했잖아. 그리고 벌써 10년지기인데.,4,0.8852352499961853,5,0.05773070454597473
50만원이면 이번 달은 괜찮지 않아? 2주도 안 남았는데.,4,0.4788050949573517,0,0.38988661766052246
 학교에 재밌는 일은 없어? 학교 가면 심심해?,5,0.5137291550636292,4,0.4136441946029663
수민아! 내 말 좀 들어 보라니까.,6,0.4033799171447754,4,0.18623121082782745
졸업은 언제냐?,4,0.9390133619308472,5,0.02543705515563488
아 그럼 이번에 새 아버지가 돌아가신거야?,4,0.7232627272605896,3,0.09669629484415054
연수는 내 가족 아니야?,4,0.7811318039894104,0,0.13060003519058228
"요즘에, 렌터카다 뭐다 해서, 많지 않아? 	집 차~ 너 보험도 안 돼 있어서, 보험 가입 해야돼. 	그냥 렌터카 빌리는 게 나을걸?",4,0.7997850775718689,0,0.11223644763231277
"너, 농담도 뭐 아무나 하니? 그것도 다 머리가 잘 돌아가야 제대로 구사하는거야.",5,0.5756276845932007,2,0.09044147282838821
근데 자세히 보면 쥐 되게 귀엽게 생겼어요.,5,0.7037482857704163,4,0.1718108206987381
왜 물어봐?,4,0.9406346678733826,0,0.026120373979210854
근데 너는 이 시간에 커피까지 마셔도 괜찮아? 잠 안 올 텐데.,0,0.804050087928772,4,0.06144861876964569
봤지~ 벌써 200만 찍었던데?,1,0.8551422953605652,5,0.05897567421197891
"근데 왜 더우면, 사람은 땀을 흘려?",0,0.6928759813308716,4,0.16394490003585815
엄마도 속상하셔서 그러지. 김서방한테 연락은 안 와?,3,0.8448414206504822,4,0.058141887187957764
 시끄러. 그만 떠들어.,6,0.6992846727371216,7,0.11926013976335526
뭘 도와줘?,4,0.9436590671539307,0,0.022242972627282143
"이번에 업데이트 하긴 했는데, 없었던 거 같은데.",4,0.8840081691741943,5,0.038606077432632446
이거 되게 위험한 거야 아빠.,0,0.7797217965126038,1,0.09164129942655563
" 엄마가,언니, 고 3때랑 재수할 때도, 지금 나한테 하는 것처럼 그랬어?",3,0.5764266848564148,0,0.15516218543052673
"코딱지만한 공원이니까, 다음에 와서 보시죠.",4,0.8712359070777893,5,0.09938645362854004
세면대에서 하거나.. 뭐 암튼 그래야지. 입 벌리고 호스에 대면 폐에 균이 직빵으로 들어간다는거야.,4,0.89460688829422,0,0.06446333974599838
"그렇겠죠 아무래도. 그래도 제가 초봉이 나쁘지가 않아서,       한 6년 정도 버티다보면 돈 꽤 모을 것 같아요.",5,0.8918041586875916,4,0.05391393229365349
정말? 어떻게 괴롭혀?,1,0.8613492250442505,0,0.08548270910978317
"...재민아, 너 카스트라토라고 알아?",4,0.9042689204216003,0,0.05045018717646599
어차피 큰아빠 드시고 싶은 거 시키실거면 뭐 먹고 싶냐고 저한테 왜 물어보신 거에요?,0,0.43837857246398926,6,0.24760247766971588
 응? 손은 왜?,4,0.4158788025379181,1,0.3909035623073578
수진쌤이 도박빚이 있었다고 하더라고요. 엄청 큰 돈이래요.,3,0.7561969757080078,0,0.08994858711957932
머리랑 눈동자가 원래 갈색인 게 멋있게 느껴졌어?,1,0.4522933065891266,4,0.38047897815704346
"미친다니까? 애네는, 학원 다니는 게 좋대.",3,0.8625767230987549,0,0.04232322424650192
아니 없어.,4,0.7842742800712585,0,0.0883227065205574
고작 한…마리요?,0,0.637009859085083,1,0.24860729277133942
밥은 먹었어요?,4,0.9409675598144531,5,0.02611125446856022
그릇이 작아서 그래. 그릇이.,4,0.9106981158256531,5,0.03059166669845581
그래 사와서 구경해라. 먹는 거 얼마나 예쁜지 몰라.,5,0.9045181274414062,4,0.06270240992307663
할머니가 해주는 것 보다?,4,0.7932098507881165,5,0.1399819254875183
다음 주.,4,0.945451557636261,5,0.019228467717766762
아니라니까 왜 자꾸 시비터세요.,6,0.6989625096321106,2,0.13620270788669586
눈에 바로 보이니까 녹물이 있는지 확인할 수 있겠구나. 우리도 그걸 하나 살까?,4,0.7821152210235596,5,0.09923195838928223
"거기, 어딘지 안내 좀 해봐라.",4,0.9429044723510742,0,0.025393860414624214
재밌는 일이 있으면 참 좋았을텐데. 	생각보다 재밌는 일이 없었어요. 	그냥 똑같았어요.,3,0.8923981785774231,4,0.02484889328479767
예뻐서 좋아해요?,4,0.8954695463180542,5,0.07012013345956802
가격은 그럼 어디까지 생각하세요?,4,0.939524233341217,5,0.021505391225218773
은후씨 좋다는 여자들이 얼마나 많겠어~,5,0.8295433521270752,4,0.12260513752698898
오 영수씨 좋은 아침!,5,0.9399731755256653,4,0.02056889981031418
그렇겠다. 아이고. 애기가 애기를 낳겠네.,5,0.7703930139541626,3,0.10545983165502548
그렇구나… 나는 생선 가시 잘 바르는 여자가 좋던데.,4,0.609133780002594,3,0.25240612030029297
그럼 너 알아서 치킨 시켜 먹어. 나는 김치찌개 먹을게.,4,0.3343193233013153,6,0.22501569986343384
뭐... 부족함 없이 자랐지.,5,0.538773238658905,4,0.3633080720901489
아 그런 건 아니지만 아무튼 궁금하단 말이야~,4,0.9435577988624573,5,0.02180343121290207
아 진짜 까다로운 자식. 어디서 이런 자식이 나왔나?,2,0.67990642786026,7,0.12693659961223602
그래. 좋은 사람들이구나. 우리 연아도 악당들을 물리치고 싶니?,5,0.9125585556030273,4,0.03956659510731697
육 년이나 만났는데 아직도 소개를 안 해줬어?        여자애는 뭐하는 애래?,1,0.4982489049434662,0,0.37751564383506775
지은이 너는 문과로 간다고 했지?,4,0.9440128803253174,5,0.01692279614508152
"그래. 할아버지가 눈이 안 좋아서, 모기 못 잡아서 그런가봐. 미안하다.",3,0.9085970520973206,0,0.02362540178000927
남자가 술자리 좀 하고 그럴 수 있지.,4,0.5280968546867371,5,0.42726635932922363
맞을 짓을 하니까 때리지.,4,0.3858537971973419,5,0.19793958961963654
이제와서 왜 자꾸 생떼야~ 생떼는?,6,0.5712301731109619,4,0.10547038912773132
이모. 이모는 대학교 나왔어?,4,0.9037110209465027,1,0.03450191766023636
"어 내가 아침마다 차 운전해서 출근하잖아. 그때 주로 라디오를 듣는데, 거기에 심리학자 양반이 나와서, 손씻기와 죄책감의 상관관계에 대해서 이야기한 걸 들은 적이 있어.",4,0.940427839756012,0,0.02338053099811077
응! 잘 어울리나 봐줄게.,4,0.8410296440124512,5,0.12600107491016388
그럴 일 절대 없다고 어떻게 확신을 해?,0,0.6707954406738281,1,0.1621699333190918
아니야 진짜 신발 작아서 발가락 아파.,1,0.7799608707427979,0,0.12195903062820435
좋겠다... 나도 수학 영어 밖에 안 다니는데..,3,0.8548552393913269,4,0.04974893108010292
이제 2009년 식이니까... 10년 됐어요.,4,0.8311783075332642,0,0.06468699127435684
"잎 만 솎아서 괜찮아. 마셔봐. 마셔보고, 맛 어떤지 알려줘.",4,0.9458994269371033,5,0.024263955652713776
그거 맛있죠?,4,0.7105932831764221,5,0.24683044850826263
 응. 태호도 그렇게 말했는데.,5,0.5328328609466553,4,0.41508275270462036
그래? 씨씨티비를 확인하면 돼?,4,0.9335007071495056,5,0.023727690801024437
그래도. 아픈데 햄버거나 라면 먹을 순 없잖아.  근데 왜 이 주변엔 제대로 된 밥집이 없냐?,3,0.5366354584693909,0,0.2748332917690277
"아무것도 모르면서 대접받고 살았으면, 그냥 가만히나 있어. 결혼이라고 다 같은 결혼인게 아니야. 설마 설마했는데… 이렇게까지 현실감각이 없었단 말이야? 황당하다 진짜.",0,0.5696447491645813,1,0.32129260897636414
안 되겠다. 학생 부모님한테 연락을 해야겠어. 부모님 전화 번호가 뭐야?!,0,0.36505869030952454,2,0.33315765857696533
과외도 하고 단과학원도 좀 다니고. 돈 많이 들었지. 딸내미 벌써 입시하게?,3,0.885672926902771,4,0.030184851959347725
"그러니까. 고등학생 아들이 상주로 서있는데, 딱 우리 몰려다닐 때 나이에 그런 일을 당하고. 우리 애들 생각도 나더라.",3,0.8902201652526855,0,0.02823575958609581
그리고 자율배식이잖아!,6,0.3651711344718933,2,0.212271586060524
 어 무능한 삼촌 안녕?,4,0.8907322287559509,0,0.05778343975543976
엄마한테 한 번 더 말씀드려봤니?,4,0.9332528710365295,0,0.026667723432183266
엄마한테 사달라 하면 되지.,4,0.9448015689849854,5,0.026425888761878014
아 그러면 엄마랑 나랑 하루만 바꿔봐~ 내가 얼마나 힘든지!,6,0.38746529817581177,2,0.24319083988666534
"아들, 육체적인 욕구가 한창 들끌을 나이지만  성은 언제나 사랑이 함께 해야 하는 거란다.",4,0.7764233946800232,3,0.13705168664455414
그리고 동찬이가 쌀이 너무 먹고 싶어서 	거기에 있는 일본 음식점에 갔대.,4,0.7763450741767883,3,0.1291959285736084
네 민서 담임하고 저하고 연락 드리고. 	장례식장에 계속 가 있으려구요.,4,0.48286861181259155,3,0.4146532714366913
"아, 짜증나.",6,0.7466549873352051,7,0.09008033573627472
새벽 1시 반이래.,4,0.757591187953949,0,0.12089353799819946
그럼. 그게 요즘 내 삶의 낙이다 낙.,3,0.8965467810630798,5,0.021456278860569
그래요? 근데 진짜 좋아하는 사람인데 얘기는 당연히 들어주는 거 아닌가?,0,0.6652969121932983,6,0.13571268320083618
엄마가 달리기 못했어?,3,0.7878890037536621,0,0.06958674639463425
"아버님, 그래도.. 너무 크게 혼내면 오히려 역효과가 날 수도 있으니까요. 훈육하시는 과정에서 아버님께서 사랑으로 잘 달래 주세요.",3,0.6351163983345032,4,0.1903676837682724
나도 당한 적이 있지. 아버지 없는 애라고 놀리고 그런 애들이 있었어.,3,0.6477431058883667,4,0.1270132213830948
아파트 앞 화단에서!,4,0.9411867260932922,5,0.017755959182977676
허어.. 힘들긴 하겠구나. 아니 근데 그 남자친구란 놈은 무슨 정신으로 고딩을 만난대? 이거 신고해야 되는 거 아니야?,0,0.6263862252235413,2,0.11412346363067627
저 한지훈이요!,5,0.8243968486785889,4,0.07443051040172577
그게 아니라… 걔도 똑같이 저한테 시비 걸었다고요.,2,0.3646622896194458,0,0.34819871187210083
처음 백 킬로그램을 데드리프트 했던 날.,4,0.9309103488922119,5,0.02941182628273964
"야, 그것도 애들 어릴 때나 같이 하는 거지.         다 크면 아빠 귀찮다고 같이 놀아주지도 않아.",4,0.7313115000724792,5,0.07846614718437195
 어? 어....,4,0.8099200129508972,0,0.09959350526332855
"자세히는 모르는데. 아빠가 뭘 잘못한 것 같애.       엄마가 막 소리 엄청 지르고, 뭐 던지고 그랬어.        이혼하자고 그러고.",3,0.655724048614502,0,0.1088792234659195
응~ 이모는 그거 내용 다 알아서 재미없을 거 같아.,6,0.6952501535415649,3,0.06998936086893082
에이 무슨 교과서에 나오는 얘길 하고 있어.,0,0.47636881470680237,6,0.2951207756996155
이게 진짜 신묘한 물건이긴 한 거 같아요. 매일 써서 감흥은 없지만.,4,0.43469667434692383,0,0.315528929233551
 이게 아빠야?,0,0.47970664501190186,1,0.41011881828308105
처음 들으세요? 학교에서 유명할 거 같은데? 공대 훈남으로 유명하실거 같아요,4,0.63936448097229,5,0.24905148148536682
뭐???	 뭐라고 보냈어. 민지한테 니가 문자를 왜보내!,2,0.6180156469345093,6,0.14653371274471283
그건 그렇지. 그럼 나 귀걸이 이번주 토요일날이랑 일요일 하고 나가도 돼?,5,0.772330641746521,4,0.18079985678195953
너... 나중에 꼭 좋은 어른되야돼.,3,0.648613691329956,4,0.194869726896286
네. 아니 무슨 경찰이. 그런 기본적인 것도 안 돼있나?,6,0.534473717212677,0,0.20803150534629822
무슨 소리야? 나는 제로 사이다라는 건 처음 들어보는데?,0,0.6547633409500122,1,0.21683986485004425
"어 그러게… 나는 콩가루가 들어간대서, 콩가루를 뿌려주나 했더니, 그게 아니고 뭔가 콩가루 아이스크림 같은 얼음이네. 엄청 고급진 맛이야.",5,0.9063287377357483,1,0.035604413598775864
아니요.. 저 그냥. 사실 현경쌤이 보자고 하셔서.,4,0.9275333881378174,0,0.029860738664865494
"아이, 그거야 당연하지. 미필자가 어떻게 취직을 해.",4,0.9252747297286987,5,0.030151881277561188
 고맙다. 너밖에 없구나.,5,0.9160224199295044,1,0.022621329873800278
컴퓨터로 숙제한 애들 손 들고 수업 들으라고 했다고?,2,0.5137150883674622,0,0.17190073430538177
"네, 어 근데 시계 보면 아직 안 나가도 돼요. 십 분이나 남았거든요.",4,0.8997134566307068,0,0.056021276861429214
싫어. 나도 먹을거야.,4,0.543691098690033,6,0.18604233860969543
"근데 그 영화 뉴스에도 나오고, 신문에도 나오고, 책에도 나오고, 엄청 유명한 영화란 말이야.",4,0.5745300650596619,5,0.3347015380859375
"애 엄마라는 인간이 정신이 나갔구만. 아무리 화가 난다고 해도 그렇지,	 이 작은 걸 때릴 데가 어딨다고 손찌검을 해.	 꼬마야, 너 다른 데는 괜찮아? 옷 좀 걷어봐봐.",2,0.346097856760025,0,0.3252061903476715
실명까지 다 까놓고 어떻게 아니라 그래!,2,0.41954129934310913,0,0.25109219551086426
됐거든. 지금 나갈거라고.,6,0.6249215006828308,2,0.14043423533439636
나도 그렇다고 생각하긴 하는데. 그 친구가 임신을 했어.,4,0.4981693625450134,0,0.27840355038642883
어머 지난 번보다 집이 넓어진 것 같네요.,1,0.8768226504325867,5,0.05240728706121445
누나는... 좀 생각이 어리니까.,3,0.6205779910087585,0,0.18911412358283997
어휴. 너무 시원해. 아픈게 싹 낫는 거 같다!,5,0.9323866367340088,1,0.01827351003885269
연애도 오래 했고. 많이 사랑하니까. 더 오래 보고 싶고. 	앞으로도 같이 하고 싶어서.,5,0.8216675519943237,3,0.07480783015489578
네! 바지에 오줌싸서 지금 난리 났어요.,4,0.8136264085769653,0,0.061632730066776276
내일부터도 할 수 있어요.,5,0.8755308389663696,4,0.08352052420377731
"오픈한 지 얼마 안 됐는데, 이벤트 하는 중인가 봐.",4,0.8853015899658203,5,0.04870512709021568
 하- .  알았다. 내가 주의 줄게. 월요일에 보자.,4,0.9503027200698853,5,0.017675574868917465
아.. 어머님이 감금이나 납치 당한 상태가 아니시니까…,4,0.3976626694202423,0,0.3636121153831482
관리실에 연락해볼게. ,4,0.9428938627243042,0,0.02296086959540844
"자꾸 이렇게 떼 쓰면, 망태기 할아버지가 잡아간다?",5,0.7263563871383667,4,0.22231650352478027
삼촌 술 드셨어요?,4,0.9261845350265503,5,0.028036629781126976
오! 진짜 맛있을 거 같아요. 근데… 얼마에요?,5,0.823819637298584,4,0.08169808238744736
지훈이가 자꾸 선우 편을 들잖아.,6,0.44534558057785034,7,0.15996094048023224
CCTV가 가게 안에 총 8개 있거든요..,4,0.7158172130584717,0,0.21261164546012878
"그치? 사람들이 자꾸 내 어깨 너머를 쳐다보니까, 나도 막 궁금하잖아. 내 어깨 뒤로 누가 있는건지.",4,0.8914346098899841,0,0.055625494569540024
말만이라도 고맙구나.,5,0.9036641120910645,1,0.0267243180423975
" 조금 더 나중에 말씀을 드리려고 했는데, 	지금 얘기가 나왔으니까...",0,0.4178535044193268,4,0.28673747181892395
진짜 급한 일이 있다니까요?,4,0.9323150515556335,0,0.0304324422031641
여기 집 냄새인가보다.,6,0.5515629053115845,0,0.2168554812669754
"음… 청소할 때면 먼지가 너무 많이 나서요… 목이 아파요. 목이 아프면 목소리가 잘 안 나서, 연기할 때 힘들거든요. 그래서 청소를 별로 안 좋아해요.",3,0.6567519903182983,6,0.16875721514225006
"네 저도 두 수업 다 좋을 거라고 생각해서, 수업 듣는 걸 기대하고 있어요.",5,0.8494147062301636,4,0.10424365848302841
